fd,seed,unit,bin,median_abs_s,n
FD002,3,143,5,1.357625905639917,14
FD002,3,143,6,0.354978685756556,14
FD002,3,143,7,1.455530142279365,13
FD002,3,143,8,0.8896122963476292,14
FD002,3,143,9,0.9187852950910378,14
FD002,3,168,0,0.5584958115348986,18
FD002,3,168,1,0.6286026498802526,19
FD002,3,168,2,0.5468105372246823,19
FD002,3,168,3,0.5136109840817396,18
FD002,3,168,4,0.2507489548632385,19
FD002,3,168,5,0.2030097134391433,19
FD002,3,168,6,0.957368972049208,18
FD002,3,168,7,0.5803888049046221,19
FD002,3,168,8,1.371823374866733,19
FD002,3,168,9,0.8387160470439617,19
FD002,3,94,0,0.4004107949698891,27
FD002,3,94,1,0.5660550981231482,28
FD002,3,94,2,0.5610980947711366,27
FD002,3,94,3,0.6337050994784026,28
FD002,3,94,4,0.7240833654474687,27
FD002,3,94,5,1.0753247233026433,28
FD002,3,94,6,0.4612713080355734,28
FD002,3,94,7,0.4353502158090913,27
FD002,3,94,8,0.8616739755190796,28
FD002,3,94,9,0.4380013528702566,28
FD002,3,173,0,0.7381755127702465,12
FD002,3,173,1,2.007558249731147,12
FD002,3,173,2,2.5884439446563605,12
FD002,3,173,3,3.4382603312680438,12
FD002,3,173,4,2.2681797231748027,12
FD002,3,173,5,1.76559941756731,12
FD002,3,173,6,1.3810168144659452,12
FD002,3,173,7,1.423250397715062,12
FD002,3,173,8,1.289347084105619,12
FD002,3,173,9,1.2558597779697616,13
FD002,3,149,0,0.6957312535060141,25
FD002,3,149,1,0.5143193849330969,26
FD002,3,149,2,0.6503947510871416,26
FD002,3,149,3,0.9194628080965632,26
FD002,3,149,4,0.8782937604583729,26
FD002,3,149,5,1.311450998056702,26
FD002,3,149,6,0.5084725030190201,26
FD002,3,149,7,1.0638320664445207,26
FD002,3,149,8,0.7560696102909991,26
FD002,3,149,9,0.8157762196332283,26
FD002,3,225,0,0.5512306505403761,12
FD002,3,225,1,0.18655696895580362,13
FD002,3,225,2,0.28563529940792654,12
FD002,3,225,3,0.8368386130372572,13
FD002,3,225,4,0.751112527734521,12
FD002,3,225,5,1.740533743995718,13
FD002,3,225,6,0.846254054404959,13
FD002,3,225,7,1.0881784409808375,12
FD002,3,225,8,0.7646767984095877,13
FD002,3,225,9,0.9904364924544472,13
FD002,3,167,0,0.6610294905091647,20
FD002,3,167,1,0.5893136709231648,20
FD002,3,167,2,0.6816332275345038,20
FD002,3,167,3,0.6402512001442346,20
FD002,3,167,4,0.49349009808829647,20
FD002,3,167,5,0.16918395030186079,21
FD002,3,167,6,0.5486057201768852,20
FD002,3,167,7,0.525883313169407,20
FD002,3,167,8,1.4681419165830534,20
FD002,3,167,9,0.9790614717176147,21
FD002,3,120,0,2.0522701652471618,9
FD002,3,120,1,0.5927798677844287,10
FD002,3,120,2,0.563486729300432,10
FD002,3,120,3,1.701695059650919,10
FD002,3,120,4,1.3208546320084296,10
FD002,3,120,5,0.8910501842031167,10
FD002,3,120,6,1.5429142634986626,10
FD002,3,120,7,1.7455237252352602,10
FD002,3,120,8,0.9923118893749032,10
FD002,3,120,9,0.18347383037245796,10
FD002,3,150,0,0.5362484966139178,19
FD002,3,150,1,0.47820369242868,19
FD002,3,150,2,0.37148291929340665,19
FD002,3,150,3,0.4407925507301408,19
FD002,3,150,4,0.9209920614139312,19
FD002,3,150,5,0.4681697157936823,20
FD002,3,150,6,0.9430930265360157,19
FD002,3,150,7,0.5442716221872314,19
FD002,3,150,8,0.8551626195887949,19
FD002,3,150,9,0.18845530850584746,20
FD002,3,139,0,0.5665174183716524,16
FD002,3,139,1,0.6855132275136258,16
FD002,3,139,2,0.9297710338701457,17
FD002,3,139,3,0.2852650899657192,16
FD002,3,139,4,0.8516387092632173,16
FD002,3,139,5,0.7730965691592362,17
FD002,3,139,6,0.72559850959211,16
FD002,3,139,7,0.19184316626696052,17
FD002,3,139,8,0.7088743734452827,16
FD002,3,139,9,1.0129792065754883,17
FD002,3,170,0,0.4409423298355752,14
FD002,3,170,1,0.49865313249507315,15
FD002,3,170,2,0.17764839594820991,15
FD002,3,170,3,0.7025316779767246,15
FD002,3,170,4,0.2976847652456281,15
FD002,3,170,5,1.7189257647930347,15
FD002,3,170,6,0.8235803616392455,15
FD002,3,170,7,1.0225737421673142,15
FD002,3,170,8,0.8162611756351895,15
FD002,3,170,9,0.8371684432743642,15
FD002,3,259,0,0.46761698094918197,17
FD002,3,259,1,0.4170159736264059,17
FD002,3,259,2,0.23897499135913713,18
FD002,3,259,3,0.15313043907733573,17
FD002,3,259,4,0.8067255795469824,18
FD002,3,259,5,0.8963823773907942,18
FD002,3,259,6,1.1922603095355333,17
FD002,3,259,7,0.6618342273517113,17
FD002,3,259,8,1.228562281278855,18
FD002,3,259,9,1.5350536175818879,18
FD002,3,108,0,0.8697679997116097,12
FD002,3,108,1,0.19423526545151332,13
FD002,3,108,2,0.6571427455497383,12
FD002,3,108,3,0.7921978370315772,13
FD002,3,108,4,0.7846506537658894,12
FD002,3,108,5,0.6547764283604118,13
FD002,3,108,6,1.2242931316275782,13
FD002,3,108,7,1.1665938405652683,12
FD002,3,108,8,0.9346406450398961,13
FD002,3,108,9,0.6259925383223787,13
FD002,3,203,0,0.7857211725775508,23
FD002,3,203,1,0.740224357341839,24
FD002,3,203,2,0.8416772367090402,24
FD002,3,203,3,0.8722082018500948,24
FD002,3,203,4,1.7300817488651248,24
FD002,3,203,5,1.0847427940695764,24
FD002,3,203,6,1.3111896731433352,24
FD002,3,203,7,2.0552640370782664,24
FD002,3,203,8,0.6634719907352205,24
FD002,3,203,9,1.6134929479872735,24
FD002,3,148,0,0.8513477073957305,24
FD002,3,148,1,1.0018034492617447,25
FD002,3,148,2,1.2109070449014394,25
FD002,3,148,3,1.7024712722998765,25
FD002,3,148,4,1.8132720587804922,25
FD002,3,148,5,2.139116291916663,25
FD002,3,148,6,2.3049017219366235,25
FD002,3,148,7,1.5806463517806917,25
FD002,3,148,8,1.765797101007029,25
FD002,3,148,9,1.2534186514822843,25
FD002,3,254,0,0.5447199817502035,22
FD002,3,254,1,0.5277090873838174,23
FD002,3,254,2,0.5170026981035427,24
FD002,3,254,3,0.7721587350903608,22
FD002,3,254,4,0.5628833904017758,23
FD002,3,254,5,0.2679062965099773,24
FD002,3,254,6,1.7900137934961347,23
FD002,3,254,7,0.5615925188549011,22
FD002,3,254,8,0.2703724568253604,23
FD002,3,254,9,0.260359576697221,24
FD002,3,22,0,0.7037266272361278,16
FD002,3,22,1,0.5707925743677387,16
FD002,3,22,2,0.3911069229617474,16
FD002,3,22,3,0.636466083828799,16
FD002,3,22,4,1.3960139847152964,16
FD002,3,22,5,0.6743409435887096,17
FD002,3,22,6,0.9944207968692312,16
FD002,3,22,7,1.966174274200346,16
FD002,3,22,8,0.9801850032999488,16
FD002,3,22,9,0.5677324823766198,17
FD002,3,257,0,0.37347388573931756,27
FD002,3,257,1,0.586776701138429,28
FD002,3,257,2,0.4549960039666229,28
FD002,3,257,3,0.5685555003962741,28
FD002,3,257,4,0.5479580975136198,28
FD002,3,257,5,0.8142269092355329,28
FD002,3,257,6,0.24049894840799851,28
FD002,3,257,7,0.6317952658022447,28
FD002,3,257,8,0.324185795863366,28
FD002,3,257,9,0.19884334999124706,28
FD002,3,132,0,0.699403545568897,15
FD002,3,132,1,0.7257390412536766,15
FD002,3,132,2,0.25438298330365683,15
FD002,3,132,3,0.4320843262745102,16
FD002,3,132,4,1.0084778428984564,15
FD002,3,132,5,1.2458183764824293,15
FD002,3,132,6,0.4576126425695414,16
FD002,3,132,7,0.5156557345989404,15
FD002,3,132,8,1.270081062374128,15
FD002,3,132,9,0.7626202088767009,16
FD002,3,250,0,0.645057787092983,15
FD002,3,250,1,0.5184205659408685,15
FD002,3,250,2,0.4674015530087529,16
FD002,3,250,3,1.3280870419917903,15
FD002,3,250,4,0.34991669904897105,15
FD002,3,250,5,2.5247193409183195,16
FD002,3,250,6,2.868481994418368,15
FD002,3,250,7,0.5600093163334646,16
FD002,3,250,8,1.6759622757785013,15
FD002,3,250,9,1.4608843310265738,16
FD002,3,153,0,0.6816731610116414,26
FD002,3,153,1,0.8766899871313137,26
FD002,3,153,2,0.7425237369092168,26
FD002,3,153,3,0.8951087498065808,26
FD002,3,153,4,0.8228111404938037,26
FD002,3,153,5,1.089871165054038,27
FD002,3,153,6,0.23550230027075725,26
FD002,3,153,7,1.9824034332675484,26
FD002,3,153,8,0.8096224074324023,26
FD002,3,153,9,0.4821921407422188,27
FD002,4,22,0,1.0536635324495016,16
FD002,4,22,1,1.0543165510601988,16
FD002,4,22,2,0.976453480800028,16
FD002,4,22,3,0.5908663478471488,16
FD002,4,22,4,0.1955239774536795,16
FD002,4,22,5,0.20757465226203245,17
FD002,4,22,6,0.5903132650661517,16
FD002,4,22,7,0.9766593071035421,16
FD002,4,22,8,1.3650885322614656,16
FD002,4,22,9,1.761880319151222,17
FD002,4,248,0,1.0565461130581668,20
FD002,4,248,1,1.056543185812827,20
FD002,4,248,2,1.0590195736631665,21
FD002,4,248,3,1.0601779526942794,20
FD002,4,248,4,0.7520752295253502,20
FD002,4,248,5,0.2599140696438731,21
FD002,4,248,6,0.22777646416317718,20
FD002,4,248,7,0.7313129618516251,21
FD002,4,248,8,1.2138951054816283,20
FD002,4,248,9,1.6881387910188126,21
FD002,4,1,0,0.7607270155159512,11
FD002,4,1,1,0.4954088108273059,12
FD002,4,1,2,0.20153859704084304,12
FD002,4,1,3,0.08438996899783828,12
FD002,4,1,4,0.3644844927338385,12
FD002,4,1,5,0.6569978297680483,12
FD002,4,1,6,0.9304638212960472,12
FD002,4,1,7,1.2359745537460762,12
FD002,4,1,8,1.5420308944770191,12
FD002,4,1,9,1.8351950413304232,12
FD002,4,132,0,1.053513695082822,15
FD002,4,132,1,1.0586772295893303,15
FD002,4,132,2,0.8204600804181813,15
FD002,4,132,3,0.4494766666424765,16
FD002,4,132,4,0.09315935238347887,15
FD002,4,132,5,0.28707339928120434,15
FD002,4,132,6,0.6593415594326548,16
FD002,4,132,7,1.0404177446944187,15
FD002,4,132,8,1.4134709684618514,15
FD002,4,132,9,1.7486645823962434,16
FD002,4,53,0,0.7613673772997284,11
FD002,4,53,1,0.46889841751798556,12
FD002,4,53,2,0.18144526861118948,12
FD002,4,53,3,0.11430031082906614,12
FD002,4,53,4,0.4016750492151065,11
FD002,4,53,5,0.6503639211740153,12
FD002,4,53,6,0.9349273266556208,12
FD002,4,53,7,1.2253986549817366,12
FD002,4,53,8,1.5158523650194138,12
FD002,4,53,9,1.8235132973557477,12
FD002,4,235,0,1.0574736821455188,15
FD002,4,235,1,1.055595522568193,15
FD002,4,235,2,0.8150267244947685,15
FD002,4,235,3,0.4390828481140251,16
FD002,4,235,4,0.09290979161045888,15
FD002,4,235,5,0.2916668250979409,15
FD002,4,235,6,0.6550566644268765,16
FD002,4,235,7,1.0462473098533833,15
FD002,4,235,8,1.4024845819002834,15
FD002,4,235,9,1.7469430928101621,16
FD002,4,127,0,1.0606560042080626,22
FD002,4,127,1,1.052327775203628,23
FD002,4,127,2,1.0580569833881017,22
FD002,4,127,3,1.051860619869401,23
FD002,4,127,4,1.0254408567254552,22
FD002,4,127,5,0.5205006536030073,23
FD002,4,127,6,0.1331770695792203,23
FD002,4,127,7,0.5792892176721294,22
FD002,4,127,8,1.1132549652787247,23
FD002,4,127,9,1.6621362803435913,23
FD002,4,39,0,1.0534398159958878,18
FD002,4,39,1,1.052159715461625,18
FD002,4,39,2,1.0598201530087472,19
FD002,4,39,3,0.9028805514423267,18
FD002,4,39,4,0.484310222411447,18
FD002,4,39,5,0.11826493120790824,19
FD002,4,39,6,0.39124358332257325,18
FD002,4,39,7,0.8417559040653206,19
FD002,4,39,8,1.275530114641183,18
FD002,4,39,9,1.740844211368351,19
FD002,4,45,0,0.8158187621296867,12
FD002,4,45,1,0.53040509327707,12
FD002,4,45,2,0.22805358179951826,12
FD002,4,45,3,0.07773581956745904,12
FD002,4,45,4,0.35116869407411977,12
FD002,4,45,5,0.6324012293442192,12
FD002,4,45,6,0.9396894711214228,12
FD002,4,45,7,1.2070693285910092,12
FD002,4,45,8,1.5188787694922983,12
FD002,4,45,9,1.789733481551557,13
FD002,4,179,0,1.061943757941823,15
FD002,4,179,1,1.0539321810472355,15
FD002,4,179,2,0.7684883620798427,15
FD002,4,179,3,0.4128056452989171,15
FD002,4,179,4,0.07882149777784123,15
FD002,4,179,5,0.30040358783295396,15
FD002,4,179,6,0.6531519856612309,15
FD002,4,179,7,1.0329855648872568,15
FD002,4,179,8,1.4069120422715269,15
FD002,4,179,9,1.7465007777828574,16
FD002,4,165,0,1.052446665189146,13
FD002,4,165,1,0.8132395478663587,13
FD002,4,165,2,0.4977531234279877,14
FD002,4,165,3,0.17937159228504856,13
FD002,4,165,4,0.15595805595590337,14
FD002,4,165,5,0.48960485282870847,14
FD002,4,165,6,0.8157214578860332,13
FD002,4,165,7,1.1465968379157703,13
FD002,4,165,8,1.4436331001708096,14
FD002,4,165,9,1.794061491092525,14
FD002,4,105,0,1.0566514032736827,27
FD002,4,105,1,1.0650207229346222,27
FD002,4,105,2,1.0559233440077929,27
FD002,4,105,3,1.0555749495960614,28
FD002,4,105,4,1.0528355949336312,27
FD002,4,105,5,1.01820269558535,27
FD002,4,105,6,0.3509483882089698,28
FD002,4,105,7,0.3135355635347908,27
FD002,4,105,8,0.9313497341173954,27
FD002,4,105,9,1.6377368658018499,28
FD002,4,58,0,1.0440109385505005,13
FD002,4,58,1,0.7463643532740902,13
FD002,4,58,2,0.4363941789665598,13
FD002,4,58,3,0.1253041674652806,13
FD002,4,58,4,0.18371080293103892,13
FD002,4,58,5,0.5144960451040294,14
FD002,4,58,6,0.8376241372282394,13
FD002,4,58,7,1.1761598665961865,13
FD002,4,58,8,1.4653072095041315,13
FD002,4,58,9,1.7982167670826585,14
FD002,4,184,0,1.0589069868000547,14
FD002,4,184,1,0.9246458824315903,14
FD002,4,184,2,0.5909848706099595,14
FD002,4,184,3,0.24894399523865707,14
FD002,4,184,4,0.08647865120129519,14
FD002,4,184,5,0.4073364739938262,14
FD002,4,184,6,0.7512066121768777,14
FD002,4,184,7,1.090811042455171,14
FD002,4,184,8,1.4397682387645228,14
FD002,4,184,9,1.7656671853994963,15
FD002,4,56,0,1.0434720090384717,13
FD002,4,56,1,0.7662874379124288,13
FD002,4,56,2,0.472358855832089,13
FD002,4,56,3,0.12360137562363507,14
FD002,4,56,4,0.18276302165757063,13
FD002,4,56,5,0.5051023021352349,13
FD002,4,56,6,0.8298514285992384,14
FD002,4,56,7,1.1526476154534036,13
FD002,4,56,8,1.4933378349228774,13
FD002,4,56,9,1.7801990095424558,14
FD002,4,95,0,1.05521676267557,16
FD002,4,95,1,1.0522841072498044,17
FD002,4,95,2,1.0407188611522415,17
FD002,4,95,3,0.682894588767224,17
FD002,4,95,4,0.2814867795738584,16
FD002,4,95,5,0.12419944748839506,17
FD002,4,95,6,0.5196922343581141,17
FD002,4,95,7,0.9329326846022022,17
FD002,4,95,8,1.3372879907839148,17
FD002,4,95,9,1.7374984217757978,17
FD002,4,110,0,1.052756422699972,19
FD002,4,110,1,1.0547497465810214,19
FD002,4,110,2,1.0637847259334163,19
FD002,4,110,3,1.0404232529018582,19
FD002,4,110,4,0.5776111057595853,19
FD002,4,110,5,0.11135843782223764,19
FD002,4,110,6,0.34440690331958623,19
FD002,4,110,7,0.7868383117037894,19
FD002,4,110,8,1.240839738518859,19
FD002,4,110,9,1.6911650324886354,20
FD002,4,104,0,1.0584124847872398,19
FD002,4,104,1,1.0544822954023259,20
FD002,4,104,2,1.0665622898607279,20
FD002,4,104,3,1.049445175280559,20
FD002,4,104,4,0.69126161279165,19
FD002,4,104,5,0.19949006562862465,20
FD002,4,104,6,0.2785925853046997,20
FD002,4,104,7,0.7628972259622768,20
FD002,4,104,8,1.231606278249322,20
FD002,4,104,9,1.7011345046099713,20
FD002,4,59,0,1.0529699064252789,16
FD002,4,59,1,1.0526080209557835,16
FD002,4,59,2,1.0035515091650338,17
FD002,4,59,3,0.6143146277602791,16
FD002,4,59,4,0.23504126859729196,16
FD002,4,59,5,0.16995082358417804,17
FD002,4,59,6,0.5657535586425246,16
FD002,4,59,7,0.9953533193313185,17
FD002,4,59,8,1.37026947413014,16
FD002,4,59,9,1.777121164965567,17
FD002,4,138,0,1.0501606377576498,16
FD002,4,138,1,1.0601316741075182,17
FD002,4,138,2,1.0418452990328522,18
FD002,4,138,3,0.6984590714191229,16
FD002,4,138,4,0.31335971129436824,17
FD002,4,138,5,0.12019697978512686,18
FD002,4,138,6,0.5227148333086005,17
FD002,4,138,7,0.9210859618174676,16
FD002,4,138,8,1.3085013397090157,17
FD002,4,138,9,1.7648164605259573,18
FD002,4,51,0,1.0574182945879989,26
FD002,4,51,1,1.0561128011863588,26
FD002,4,51,2,1.0560866107765352,26
FD002,4,51,3,1.057194718685732,27
FD002,4,51,4,1.0578126583677534,26
FD002,4,51,5,0.9072564622954358,26
FD002,4,51,6,0.2710099899535112,27
FD002,4,51,7,0.37956000150434427,26
FD002,4,51,8,1.001419377896534,26
FD002,4,51,9,1.6534219342861014,27
FD002,4,201,0,1.056596697935976,16
FD002,4,201,1,1.0578547111141803,16
FD002,4,201,2,0.9526089396355478,16
FD002,4,201,3,0.571536782762759,16
FD002,4,201,4,0.17844284280806028,16
FD002,4,201,5,0.1984644065673392,16
FD002,4,201,6,0.5789648601783117,16
FD002,4,201,7,0.9786149851307375,16
FD002,4,201,8,1.3550354948665753,16
FD002,4,201,9,1.750371067322226,17
FD002,4,88,0,1.0566196130301273,33
FD002,4,88,1,1.0617012492853686,33
FD002,4,88,2,1.053905968623495,34
FD002,4,88,3,1.05533284678598,33
FD002,4,88,4,1.0570659420038488,34
FD002,4,88,5,1.0470944290590456,34
FD002,4,88,6,0.8554543317140659,33
FD002,4,88,7,0.19459080610648177,33
FD002,4,88,8,0.736094660826254,34
FD002,4,88,9,1.5359685450850025,34
FD002,4,198,0,1.0577143385266685,17
FD002,4,198,1,1.0608805553171783,17
FD002,4,198,2,1.0540492033235167,18
FD002,4,198,3,0.7992294246234347,17
FD002,4,198,4,0.36494227507399013,18
FD002,4,198,5,0.10849537605565188,18
FD002,4,198,6,0.4715197306326261,17
FD002,4,198,7,0.8777233515570244,17
FD002,4,198,8,1.3039151590270825,18
FD002,4,198,9,1.718489156389972,18
FD002,4,175,0,1.0503995061478169,17
FD002,4,175,1,1.0518884930121588,17
FD002,4,175,2,1.0425842877050695,17
FD002,4,175,3,0.757305588654529,17
FD002,4,175,4,0.3468351963284358,17
FD002,4,175,5,0.11084490956313775,18
FD002,4,175,6,0.5006539259821351,17
FD002,4,175,7,0.9221379203789267,17
FD002,4,175,8,1.3073657866118078,17
FD002,4,175,9,1.7320407950476566,18
FD002,4,123,0,1.0608817716544863,19
FD002,4,123,1,1.0562332125993719,20
FD002,4,123,2,1.0542518898711117,19
FD002,4,123,3,1.0527389716263795,20
FD002,4,123,4,0.6341568579865151,19
FD002,4,123,5,0.17811187888567703,20
FD002,4,123,6,0.3037513649033318,20
FD002,4,123,7,0.7760362126353963,19
FD002,4,123,8,1.2346367345502212,20
FD002,4,123,9,1.7211792746549952,20
FD003,0,88,0,0.250774619747396,29
FD003,0,88,1,0.15268672239011832,29
FD003,0,88,2,0.2492448158108169,29
FD003,0,88,3,0.47124869453288853,29
FD003,0,88,4,0.33798271680409164,29
FD003,0,88,5,0.49940914611024834,30
FD003,0,88,6,0.9228874458163597,29
FD003,0,88,7,0.6656681181324865,29
FD003,0,88,8,0.36472437397690466,29
FD003,0,88,9,0.5573416509829083,30
FD003,0,37,0,0.09760593715359889,29
FD003,0,37,1,0.18739719605036778,29
FD003,0,37,2,0.09940477700821615,30
FD003,0,37,3,0.23788881500857023,29
FD003,0,37,4,0.485170404542829,29
FD003,0,37,5,0.4507896669363194,30
FD003,0,37,6,1.1232365159844564,29
FD003,0,37,7,0.7137671520621467,30
FD003,0,37,8,0.4902682688749776,29
FD003,0,37,9,0.3095989005070623,30
FD003,0,22,0,0.41821133699495716,16
FD003,0,22,1,0.48558361608822015,16
FD003,0,22,2,0.9265727707102323,16
FD003,0,22,3,0.4166680755470163,16
FD003,0,22,4,0.17503599242568524,16
FD003,0,22,5,1.499235186891584,17
FD003,0,22,6,1.2313233204501526,16
FD003,0,22,7,0.7050983150308685,16
FD003,0,22,8,0.246862305083758,16
FD003,0,22,9,0.3168384100192946,17
FD003,0,84,0,0.10296549944088937,19
FD003,0,84,1,0.4897382240264161,20
FD003,0,84,2,0.3028314887670829,19
FD003,0,84,3,0.3348343518205552,20
FD003,0,84,4,2.0758891764255476,19
FD003,0,84,5,2.1807171551478546,20
FD003,0,84,6,2.1439828518360744,20
FD003,0,84,7,0.3891570483555737,19
FD003,0,84,8,0.20941853028464325,20
FD003,0,84,9,0.18359141503765447,20
FD003,0,10,0,0.13916532148930152,45
FD003,0,10,1,0.1187425104993386,45
FD003,0,10,2,0.10700936733703145,45
FD003,0,10,3,0.10652147857561459,45
FD003,0,10,4,0.16486408872581612,45
FD003,0,10,5,0.3301662274853841,45
FD003,0,10,6,0.6567491093891269,45
FD003,0,10,7,1.07746251927421,45
FD003,0,10,8,0.4816424368957649,45
FD003,0,10,9,0.36702931968331487,46
FD003,0,97,0,0.14024222591245333,24
FD003,0,97,1,0.19033670536387076,24
FD003,0,97,2,0.22519432405550402,25
FD003,0,97,3,0.1877229217716251,24
FD003,0,97,4,0.3061524002354499,25
FD003,0,97,5,0.4218384241432199,25
FD003,0,97,6,1.2652605143350026,24
FD003,0,97,7,0.23426347958408839,24
FD003,0,97,8,0.18531722487568394,25
FD003,0,97,9,0.6528513045163226,25
FD003,0,68,0,0.09530161225720787,17
FD003,0,68,1,0.6436975218363485,17
FD003,0,68,2,0.3930404125048033,17
FD003,0,68,3,1.1664103120975782,17
FD003,0,68,4,1.3374796750983373,17
FD003,0,68,5,0.8883645154857984,17
FD003,0,68,6,0.27713982101255435,17
FD003,0,68,7,0.2643639469975268,17
FD003,0,68,8,0.32076386868903317,17
FD003,0,68,9,0.5934412289283126,18
FD003,0,65,0,0.14028257543274042,20
FD003,0,65,1,0.40206967865222815,20
FD003,0,65,2,0.3037222142139372,21
FD003,0,65,3,0.667999151926335,20
FD003,0,65,4,0.6152302114235163,20
FD003,0,65,5,0.32685475025726335,21
FD003,0,65,6,0.6932651088353965,20
FD003,0,65,7,0.23428048761394,21
FD003,0,65,8,0.695043909845019,20
FD003,0,65,9,0.6677259211792937,21
FD003,0,48,0,1.1599317825862605,14
FD003,0,48,1,0.9026231981925166,14
FD003,0,48,2,0.5605713093970467,15
FD003,0,48,3,1.9716242130980894,14
FD003,0,48,4,0.6137535064527357,14
FD003,0,48,5,0.2332667715030771,15
FD003,0,48,6,0.30755643287458534,14
FD003,0,48,7,0.7771781519548926,15
FD003,0,48,8,0.7523872612078979,14
FD003,0,48,9,0.3414952257187236,15
FD003,0,45,0,0.14924543116515923,17
FD003,0,45,1,0.10124781242217985,17
FD003,0,45,2,0.1264690975502612,18
FD003,0,45,3,1.1721348603197006,17
FD003,0,45,4,0.7207972988691835,18
FD003,0,45,5,3.7091447029602667,18
FD003,0,45,6,1.0063886455530044,17
FD003,0,45,7,0.7447334012043696,17
FD003,0,45,8,0.1727082936335333,18
FD003,0,45,9,0.30811854432238683,18
FD003,1,2,0,0.1614567524016996,22
FD003,1,2,1,0.16999419727809345,22
FD003,1,2,2,0.13581478912435763,22
FD003,1,2,3,0.17460519361394097,23
FD003,1,2,4,0.31140326218149844,22
FD003,1,2,5,1.5868943664598474,22
FD003,1,2,6,1.7771983045057989,23
FD003,1,2,7,0.7207022253491342,22
FD003,1,2,8,0.6641219062216894,22
FD003,1,2,9,0.37090298735842714,23
FD003,1,17,0,0.22348114028755947,28
FD003,1,17,1,0.18231470976195463,28
FD003,1,17,2,0.16625930634567898,28
FD003,1,17,3,0.13180861632543941,28
FD003,1,17,4,0.14764096246533714,28
FD003,1,17,5,0.5769601419069476,29
FD003,1,17,6,0.47258617381150947,28
FD003,1,17,7,0.6694960456219725,28
FD003,1,17,8,0.4671253140047859,28
FD003,1,17,9,0.23706205715933712,29
FD003,1,65,0,0.09663790150366758,20
FD003,1,65,1,0.10984867679086843,20
FD003,1,65,2,0.09720015233469252,21
FD003,1,65,3,0.502035939701507,20
FD003,1,65,4,0.39636915289298613,20
FD003,1,65,5,0.5509769084418372,21
FD003,1,65,6,0.768051715481975,20
FD003,1,65,7,0.4290150881630287,21
FD003,1,65,8,0.5996658435817998,20
FD003,1,65,9,0.8279123895043059,21
FD003,1,80,0,0.08945991775971321,11
FD003,1,80,1,0.28644934862281624,12
FD003,1,80,2,0.777950610645038,12
FD003,1,80,3,1.774686220594696,11
FD003,1,80,4,1.6248748567355542,12
FD003,1,80,5,1.364686306913875,12
FD003,1,80,6,1.5460336025284749,11
FD003,1,80,7,0.565755550290178,12
FD003,1,80,8,0.6646618352134912,12
FD003,1,80,9,0.5029293614979431,12
FD003,1,6,0,1.1215076826045236,24
FD003,1,6,1,0.6974481032094979,25
FD003,1,6,2,0.8446193363966443,25
FD003,1,6,3,1.2793894618664226,25
FD003,1,6,4,2.2225598441639294,24
FD003,1,6,5,1.3259406654641879,25
FD003,1,6,6,1.3041418997121892,25
FD003,1,6,7,0.9401770250223891,25
FD003,1,6,8,0.8265841380688619,25
FD003,1,6,9,0.2079792149636957,25
FD003,1,76,0,0.49115877663417695,12
FD003,1,76,1,0.6422657069421731,12
FD003,1,76,2,2.206593571481702,12
FD003,1,76,3,1.122854496785362,13
FD003,1,76,4,2.4799273601699214,12
FD003,1,76,5,1.5555184772315653,12
FD003,1,76,6,0.3939245784795881,13
FD003,1,76,7,0.5919796117610572,12
FD003,1,76,8,0.42622511041772343,12
FD003,1,76,9,0.2232974527355778,13
FD003,1,10,0,0.10763063701301344,45
FD003,1,10,1,0.09300948780308671,45
FD003,1,10,2,0.10126426519398556,45
FD003,1,10,3,0.14787966602601113,45
FD003,1,10,4,0.16035472787890417,45
FD003,1,10,5,0.1671155018342784,45
FD003,1,10,6,0.27278401281678766,45
FD003,1,10,7,1.5847290945141999,45
FD003,1,10,8,0.5015570937769555,45
FD003,1,10,9,0.34146096699184436,46
FD003,1,73,0,0.1595351158835533,18
FD003,1,73,1,0.09726489296462908,18
FD003,1,73,2,0.14328286590950268,19
FD003,1,73,3,0.24002284861144124,18
FD003,1,73,4,0.7023147066045171,19
FD003,1,73,5,1.981825580634784,19
FD003,1,73,6,0.30996970843903104,18
FD003,1,73,7,0.44102095636040406,18
FD003,1,73,8,0.5986657187813832,19
FD003,1,73,9,0.24480658721547588,19
FD003,1,13,0,0.7654853694263842,15
FD003,1,13,1,1.3510758494331419,15
FD003,1,13,2,0.395719450599028,16
FD003,1,13,3,0.3834074494561518,15
FD003,1,13,4,0.3913486343955801,16
FD003,1,13,5,0.4017175400620088,16
FD003,1,13,6,0.2534836550429065,15
FD003,1,13,7,0.639224601654055,15
FD003,1,13,8,1.5098892774230293,16
FD003,1,13,9,0.4186479028786325,16
FD003,1,38,0,0.16559885307323244,17
FD003,1,38,1,0.1354819302334379,17
FD003,1,38,2,0.17512867736438467,17
FD003,1,38,3,1.7426685181195123,17
FD003,1,38,4,1.462676040784372,17
FD003,1,38,5,2.193921493278129,17
FD003,1,38,6,1.0562398395163997,17
FD003,1,38,7,0.9884728067712115,17
FD003,1,38,8,0.6619880103795289,17
FD003,1,38,9,0.20787298070917481,18
FD003,2,50,0,0.28016244573031496,13
FD003,2,50,1,0.3468405949302218,13
FD003,2,50,2,1.787603008481908,13
FD003,2,50,3,2.3103865375805475,13
FD003,2,50,4,2.4065048528931072,13
